,response,cbeta,cenpack,env,hs_pair,pair,rg,rsigma,sheet,ss_pair,vdw,fa_atr,fa_dun,fa_elec,fa_intra_rep,fa_intra_sol_xover4,fa_rep,fa_sol,hbond_bb_sc,hbond_lr_bb,hbond_sc,hbond_sr_bb,dslf_fa13,lk_ball_wtd,omega,p_aa_pp,pro_close,rama_prepro,ref,yhh_planarity,pack,ss_mis,one_core_each,two_core_each,ss_contributes_core,n_charged,netcharge,total_score_per_res,contact_all_per_res,contact_buried_core_boundary_per_res,contact_buried_core_per_res,degree_per_res,degree_core_per_res,degree_core_boundary_per_res,exposed_hydrophobics_per_res,exposed_total_per_res,exposed_polars_per_res,polar_over_hydrophobic,buried_np_per_res,buried_np_AFILMVWY_per_res,buried_over_exposed,buried_over_exposed_AFILMVWY
0,1.0,0.3958096167704512,-0.3618195913754542,0.3517733059743593,1.0484253385190367,1.2650413372980962,0.08008828087730156,0.0517513023666383,1.0890115681478472,0.8754114334549116,-0.4057222146547353,0.22488997550778178,-0.6415500962330529,-1.2903876767767402,-0.4304586006756158,0.9672688595565125,-0.8615247590614084,0.9409764491948205,-1.512812605103702,-0.045329965448604154,-0.9292251053331947,0.593513063081835,0.0,-0.04619086684466614,-0.8796060315501899,0.39846150538376124,1.4839078713799139,-0.5661916280528483,-0.46392167947419716,0.3299198704029067,1.4008266440312622,0.47636741178862096,0.7831713486477401,0.7023298330427871,0.45751670214392753,0.4931478131426905,-0.49314781314301287,0.13011435059621804,-0.2490095676910075,-1.3069552331365,-0.08895422375134077,0.8354594328142548,-0.8751890937819425,0.9867947434965183,-1.115549997381034,-1.705435441713104,-0.46806055566012394,0.31497776501351343,-0.1464502439418912,-0.10020985751513045,0.6778347940473313,0.7472362007675828
1,1.0,0.46813680375181577,-0.4042161138542517,0.4083959610063705,1.1833060008095788,1.3499332653569465,0.10245070526587799,-0.28049097668103157,1.614550760638974,0.782329085871156,-0.5878099721763534,0.11685210301570753,-0.6228512561890692,-1.0910382572157817,-0.16968598088586861,1.1085897298904355,-0.7092225778130826,0.2037440379585744,-1.2462748718243692,0.06714684970880933,-0.8110892017120515,1.1615343737344244,0.0,1.1816495793898607,-0.9461441276338761,-0.14066442691235592,0.12249485260521804,-0.7437287012998074,0.1781381965574197,0.3019625989172676,0.5338349423357132,0.6140644381722781,1.830881882025813,-0.21770073500141962,2.1310556982926516,0.4931478131426905,-0.49314781314301287,-0.935705990102259,-0.32501103827277666,-1.2403072239043296,-0.4455110633844234,0.6987133154429126,-1.0305391007313445,0.622208923413179,-0.061755676718195485,-0.8287022683265814,-0.7170057564726198,-0.40787819916353674,-0.5419149342451667,-0.5150043015270599,-0.19893265687286982,-0.15619452270436623
2,1.0,0.18636701538469458,-0.4341751522683257,-0.1850590625976658,1.0478886836827734,0.9084560962148782,-0.32213693257579684,-0.48994679370864985,-0.47102515446712706,0.5121184799049081,-0.4260199674906774,0.15342620008958435,-0.775376562356968,-0.46106507232696453,-0.2519283892150273,0.17119710051959947,-0.24750446298536624,0.2738835310779844,-1.2423704466551495,0.3037596569709718,-1.0436067454080113,-0.14549048654573848,0.0,1.0663567681054402,-1.0616110978631406,0.2454842879614275,1.4864917109083016,-0.7506939784851211,-0.048833937950309415,0.2039226115653179,0.34899968007669835,-0.0445398315187871,0.35044224572680843,1.3218754118776472,-0.045504403448527755,0.06662192197451226,-0.06662192197439408,0.14496086200242328,-0.11191544144811509,-0.756071162706865,-0.06807855268707935,0.515523051100842,-1.042887873833228,0.9573497581690358,-0.8858428072575508,-1.9336594648821317,-0.9169933680709572,-0.08373169207924831,-0.8888373294417642,-0.8517206284442461,0.48376107405139107,0.5472646548391901
3,1.0,-1.5672629280340582,-0.4802120087231098,-0.4358938713067013,-1.0903318713168835,-0.6161816035599428,-1.9625896592430172,0.9941280985404626,0.8845901335683495,1.0113955650512343,1.3552086229037958,1.0131121680830668,-0.8373065474692489,-0.21109261716252814,0.773389962873079,-1.1984543733730226,-0.03852898194677041,0.034430980268821534,-0.2660112402156554,-1.7140758270946803,0.9127744406721714,1.038293583796905,0.0,0.14825889179468368,-0.19394552742939777,0.7709554743532578,1.5105532879655799,-0.9654822886937023,1.2472974962943895,-1.4845590665097497,-1.069879902453198,-1.2079586667535491,0.35366198709815894,-0.8483450574439844,-0.18089932604065256,-2.025514569515918,2.02551456951547,1.7520904704152054,-0.7532305855156948,0.902440616709199,1.3292833369345576,-1.9625962648174007,-1.0682071338223615,-1.959548375395776,1.5477788502144436,0.6550979701733152,-0.9610445464627522,-1.3860365270472574,-1.2994215976771968,-1.2878193924487535,-1.596125074585591,-1.5722222837184516
4,0.0,-1.5421105479425539,-0.7335906350091275,2.8642082279391534,0.5227790709820128,-0.5163228705729676,1.1483818334833504,0.7160508383809027,-0.5380309919820636,0.14236684200370586,-1.7231513908669882,0.6593200271250933,1.3770754243742012,-0.04459631896811946,0.24943842215804835,1.8735092260133541,-1.7952759235747346,1.9351373502576956,0.04753527114777988,-0.10119684943316182,1.9286215047278943,0.23462012355604678,0.0,-2.075065960025526,-0.035275058634361256,1.023726397263621,0.3441366372754648,-0.3529053622136662,-0.62182989082089,0.7813937777652418,0.9027217056017598,1.32753027921219,-0.9960311472271974,-0.07342966220604237,-0.3031929506451859,0.9224343896912045,-0.9224343896910508,1.8910524704663876,-0.8316062663128019,-1.4184769002014557,-1.2318980441617289,0.6370567191683943,0.8860009003188173,0.5155304662215306,-0.18372069031133476,0.9349233496212408,1.0671849646773366,0.7212378555226806,0.23747025594561824,0.2152260246682143,0.1974603508504296,0.1642580392775179
5,1.0,-0.7069468270797444,-0.4611605054818659,0.02020596928761552,-0.46442624741078453,0.38141700226163494,-1.831139689748854,0.7168315801633268,0.8267038380419574,1.1339280462555366,1.7433398802402191,0.3039745415668631,-1.4004603672749216,1.273458292052371,1.5495328807239819,-0.9645011748184297,0.6771963696687827,-1.2213043970189468,-1.091443623454099,-1.166923324947991,1.0150581657087652,1.250084761175,0.0,-0.27676065772393255,-0.43925975114924226,1.3405312652526233,1.462062609507821,-1.0914105399136351,2.3788776273121504,-0.8562855981157849,-0.8028390682583944,-0.5200748130987481,0.43555564571851374,-0.6184468220208833,-0.13877241383961267,-1.8192849502280202,1.819284950228058,1.3416980671932341,-0.1358892849981234,0.8022388009404653,1.6031973092672402,-1.7504911364279903,-1.8096951088452862,-1.7945220596900529,1.862574532735037,-0.19522355934872174,-2.082205369111771,-2.1883439258513504,-1.4548060712055613,-1.41776973678619,-1.9313747447608536,-1.8709481750999384
6,1.0,1.1210291730923698,-0.7653145820776284,0.12009679284930351,-0.5680073274320806,0.9408469054417609,-1.4556590834531085,1.468733822969768,2.0118985406613965,1.641949738333359,1.9755826414329594,0.07420065017321677,-0.45748602904167024,1.7341468419158723,1.3575255817400782,1.4683701039260675,0.8114647560022403,-2.2780103538259335,-0.7534113702790378,-1.264343924330594,0.7245401737838696,2.4974613272623114,0.0,0.5721330568639539,0.22576510100236732,-0.4238103338685996,0.8028931990950637,-1.1410403631561907,2.121901769825812,-1.3670378310889808,-1.3890686813913662,-0.6946580537420276,1.48911281135966,-2.144299920029565,1.3389595133921444,-1.404858497477257,1.4048584974776053,0.3811451100701126,-0.26117295199517954,0.4677100829895956,2.1918437868145477,-1.629787227401982,-1.8412936127152812,-1.8142623640232192,2.320324814024359,0.840518309622736,-1.573965629170741,-2.119490233665371,-1.3575182133582087,-1.333965931012222,-2.1851904650051,-2.145763672660169
7,1.0,-2.6291605848536954,-1.399053177216423,1.9101342524391929,-0.8099804511177624,2.4691231841050683,-0.16791909691212017,0.5607419106759702,1.2812386336062886,1.1662968764420008,-1.2207903477165833,1.4264789028418348,-2.2578768817472006,-1.0887892302649944,-1.3984719814904722,-0.47538465914245454,-2.1354745613696395,1.499209332006936,-2.2862917333623174,1.0646837959808966,0.22898971083760142,1.4161442463334786,0.0,-1.0711293681402168,-1.5445030964289552,1.8929599949716418,0.9809375041080038,-1.2671608013797924,0.2575280223982467,-0.0995967686359731,1.620754352123129,0.27944408646235336,-0.4881057817493775,0.5851930933720254,-1.550832970907317,0.06662192197451226,-0.06662192197439408,0.3530792391531986,-2.048189740517576,-2.147672871040976,0.2569801188497569,0.3249398458309017,-1.4000266576015614,0.5811028034433544,0.6995943846911434,-0.6792511663749712,-1.3523678471258829,-1.1849785113612425,-0.4213948935103097,-0.4364805448376739,-1.1962910436854974,-1.2170828603104225
8,1.0,0.5369673126373966,-0.9911737737312896,-1.1101523323437732,1.167217380551996,0.7161247246490833,0.3641413232501197,-0.5157160350431587,0.7559832102343743,0.8529526245692981,-0.21995241986557135,-1.8287363629556916,0.16974253412661053,-0.2387784670865335,1.190323368245522,2.1859322891926114,1.0584981585598954,-0.8087800230089098,-0.7907703856579354,0.3913167003159826,-2.5648240496573664,0.48819922592923043,0.0,2.158633813023923,-0.9773846813559034,-2.035121803973809,0.14325635457687497,-1.0153964336068166,0.21442743595043517,1.3723387370316538,-0.08562077634734888,-0.6316133121358436,1.4856176212772716,-1.2894442353497406,1.9986821997753426,0.4931478131426905,-0.49314781314301287,-2.31440803480355,1.8317203483264588,1.225959392790789,0.284407479874242,0.4494675748399203,-0.5004245359808778,0.3987927545109368,0.012137756766237512,-0.9854592905174782,-0.9398586095873839,-0.5795591206766275,0.43732111178866745,0.4991748065870908,0.16364443760950106,0.24690270138889137
9,1.0,0.6356243753735907,-0.4298117987662639,-0.1711178610592407,1.1226615731938552,1.5846861567191493,0.09227454585311781,-0.18472032594143933,1.7103641519023793,0.8597683448936799,-0.15535941566350828,0.1965573187806231,-1.2226289025869026,-1.486079890655322,-0.41846326176761006,1.0705149517462,-0.7845117753749274,0.12194836169461497,-1.0988576162958725,0.13221816200275197,-1.1386687019599695,0.905521005184325,0.0,1.0301252633137248,-1.0456221855564505,-0.1428658405967461,0.017637350850222264,-0.5645165569404269,0.36218100576517037,-0.12783834584992426,1.1151134696088474,0.3907070523522754,1.9921220444058498,0.440083192917115,2.456638175496965,0.4931478131426905,-0.49314781314301287,-1.2402623196629359,-0.4372890728526933,-1.3885469415129925,-0.6280308316897742,0.7120694350960555,-0.7294819907163372,0.8230614029353611,-0.5060066670087701,-1.3627027356497363,-0.7667799394907342,-0.19792581628837663,-0.41895136315485343,-0.38094125302136567,0.08213798080547281,0.1404490682057575
