,response,cbeta,cenpack,env,hs_pair,pair,rg,rsigma,sheet,ss_pair,vdw,fa_atr,fa_dun,fa_elec,fa_intra_rep,fa_intra_sol_xover4,fa_rep,fa_sol,hbond_bb_sc,hbond_lr_bb,hbond_sc,hbond_sr_bb,dslf_fa13,lk_ball_wtd,omega,p_aa_pp,pro_close,rama_prepro,ref,yhh_planarity,pack,ss_mis,one_core_each,two_core_each,ss_contributes_core,n_charged,netcharge,total_score_per_res,contact_all_per_res,contact_buried_core_boundary_per_res,contact_buried_core_per_res,degree_per_res,degree_core_per_res,degree_core_boundary_per_res,exposed_hydrophobics_per_res,exposed_total_per_res,exposed_polars_per_res,polar_over_hydrophobic,buried_np_per_res,buried_np_AFILMVWY_per_res,buried_over_exposed,buried_over_exposed_AFILMVWY
0,1.0,-0.4541339989147929,1.0270158210847333,0.8500596248569938,0.09102540012882145,2.0366215492976156,-1.277739869427941,1.0219193966276332,-0.5531721726999179,1.1299432264332538,-1.6106761547486323,-2.8446108201892835,2.0241276740883607,-0.10068339085987968,2.8609242160129513,1.859789623336678,2.7630621678588816,0.4981920719278912,-0.9877178712666134,-1.2895647870009526,-0.22485475925704557,0.6995425977027676,0.0,-0.19474095363200997,2.4567680635508244,1.962405878124777,-2.278165841364539,1.4339765528859252,0.3241299600407327,0.4940039721394027,1.417116270014828,3.0992601823838046,-0.15245349507672498,0.0018495598456702575,1.138609423971435,-0.5273870761421156,-0.5273870761237881,-0.6178316825503241,2.3933960266820375,2.2214143365897345,0.6989074282947398,0.32195251680245746,0.37656158135641915,0.28555923788800736,-1.328179554400658,-0.1690820204075383,1.3532296140716464,1.4828756544186736,0.36666523139664825,0.32017529781158144,1.8463842349666113,1.7589599092085217
1,1.0,-1.0600719545717985,0.702854412255413,0.46829941805535663,-0.30364713359681167,-0.9873495581620008,-2.0345435346323306,-0.7168992989229139,0.2986666634235078,-1.6218397225857832,0.823502894394026,0.2580952760299188,-0.8967531520276951,0.3999608299999787,0.019612624261094426,-1.1180258908291691,-0.23788317507073614,-0.17731386208392208,-0.3978716690863804,-0.07485919131929557,1.3665563667492748,0.8913419535725662,0.0,0.2861291512613829,2.4973756647271195,-1.1383568036773486,0.14304876848459436,-1.3073900870893265,1.0188843087848272,-0.4421895825358288,-0.7509980574545146,-0.24764149268537541,1.0515833125903002,0.9503104921924627,-1.091121879917502,-0.5273870761421156,-0.5273870761237881,0.2590106502925728,-0.42998729950694065,-0.14367164420213077,0.6459770285943154,1.8647918539066934,-0.12077543971315652,-1.9443764464405056,0.5710804043482322,-1.0105506969872438,-1.5133576224362897,-1.1587890419083415,-0.719783944255236,-0.7658744243289877,-0.5331614990747134,-0.565686116991967
2,1.0,1.2178544807778824,0.8447719024791984,0.46240627794404915,-1.272887021357646,0.20565664654432425,-2.839481178178392,-0.853881950956889,-0.7670997721715109,1.0319463508037574,-0.22896354959248758,-0.8807157053873058,-0.9972739720396048,0.4705442800060689,0.7499418897830172,-0.05468085263759338,0.026523415871212142,0.22204203297462588,1.081438196850035,0.07321050047201648,0.4068203104397883,-0.7567671594308557,0.0,1.0562197709047902,1.0527903339518836,-0.2806468489681776,-0.7373500617027479,0.7315587299168994,1.3657798748739238,0.7592055592999667,1.0117259450121785,0.3212535934390927,1.0387268378566066,0.960878302023649,-0.36186388178183926,-0.5273870761421156,-0.5273870761237881,0.6708957824811124,0.16284728303922752,0.8437449663958319,2.0448050531724418,0.7032289047076847,-0.8661327123139335,-1.3266412313222802,0.29548283597522496,-0.40231614405125954,-0.6793602967097936,-0.5539238969926744,-1.476851066468892,-1.5271724908722213,-0.33410672074977005,-0.3422596858663556
3,1.0,-0.821078430603642,1.356613547836697,0.997221047403519,1.9863768961613888,-0.6283856955687035,0.7063427178683219,-0.2896658752382683,0.9920684177319978,-0.24986678913001703,1.5562960902291678,-0.2632612602307861,-0.8589882449297747,-0.2628939267295777,-0.2492325735426455,-0.16483747851825434,0.8767232863692008,-0.8899426029494543,-1.242324246146338,0.773914306957787,0.8060972695047337,-2.6981519972299184,0.0,-0.5183644109317432,-0.4721612854993026,-0.9720999297640894,2.1212852137397875,-0.23306913673900898,0.548972226994153,1.2313577825950932,1.2922415716880997,-0.29651564097786276,1.1158656862586918,1.1491174146412306,-0.6655548837452047,-0.5273870761421156,-0.5273870761237881,-0.29582873356692235,-0.19706335118409635,-0.1140962345546998,0.1109300837538325,-0.4521272195722324,-0.35437794641531734,0.27902271956696056,0.40403533646095463,-0.28603909989149745,-0.7018555271991895,-0.6195777572714967,-0.1505005953191728,-0.13440653853686924,-0.40342462066707824,-0.37490023493005936
4,1.0,-0.26226473225769015,0.06375732249582879,0.33178273347735343,-0.5246308758776537,-0.8516022978517144,0.7075544716718659,-1.2455087556556663,0.6418669863639335,-0.520618596304244,0.13382326237444697,0.5213860640078744,0.3175685588840298,-0.3656751861572542,0.36806847955813615,-0.3152557490678171,-1.4249366440117148,0.3123498253477958,0.8476872116750959,1.4725820614474678,-0.8832516093178518,-0.08561122533936405,0.0,1.4233997387630128,0.4315320607255736,-0.4343393814188185,-0.41632621230878497,0.8834064090022057,0.4412121443472745,0.7027231650430447,-0.49460878553741255,-0.7132883114036785,1.0867392495866823,1.1228123746698058,1.1036760788917903,1.8961405109263214,1.8961405109446476,1.2310325981593566,-0.8422991123595025,0.1524559521578354,1.1536482112555353,1.120361036440639,-0.9112092224485381,-0.22499791651778822,1.2525702891392523,0.9677758057938948,-0.5811066071000839,-0.97664632830457,-0.941421483357906,-1.0127875489480136,-1.1181692614881036,-1.1738138739380866
5,0.0,-0.9023243978783132,-2.5376238458976794,0.7466315562921442,-0.5815676472603921,-0.151754724588769,0.32011078584330255,0.1887861579136545,-0.08166871625927324,-0.7472960617867735,-1.308302844544843,1.5745553822341762,-1.809640520816513,0.5747247755463373,-1.765075014320857,-1.6971140799335172,-0.8853611756993994,-1.5812467857692445,1.0741396556354033,-0.9951001028914493,0.11611203890926951,0.5319567736734117,0.0,1.6902916368297616,-1.9526763011913133,0.22502393242210766,-0.43264787082083395,-1.682675376448119,1.0204953267141497,-1.839164272372948,-1.5212195663123815,0.09394753237603452,-0.1087688087545947,-1.207934228858046,1.3820106581619749,1.8961405109263214,1.8961405109446476,-1.5580993303798985,-0.06934817886090235,-1.760645632854057,-1.110010263394367,2.0321258833129665,0.1639721808134294,-0.8564512707969186,1.0306520704505977,-0.6072792802226817,-1.6851270579157815,-1.4814131725775452,0.06934557522619547,0.02266048983697008,-1.0209805247268022,-1.0832988891134692
6,0.0,-1.3178389950144107,-2.114098478991248,0.35522594705244603,-1.2351230688776702,-0.3475588481505918,-0.34561422395857544,-0.018958537586033705,0.12718637158146967,-0.04792823128117926,-0.8507578833567122,1.277156333055496,-1.505231813204291,0.8188244863930141,-0.8702925428754147,-1.1156703631677434,-0.782103918174371,-1.945955486120754,0.11740446462630698,-1.6071603389896887,-0.3434175591425354,-0.448209462082709,0.0,2.354841766955891,-1.6033007676781224,0.6677996348905457,-0.5635663842688475,-0.9913741806471407,1.246526783897674,-0.7553087898038608,-0.4547051862846471,-0.4722931444500376,0.549488908467084,-0.3103220748154957,1.4581021258761073,1.8961405109263214,1.8961405109446476,-1.5213952069566041,-0.38613701782497944,-1.3005647088571786,-0.20372612185609262,2.019684647585532,-0.5071210343649872,-0.6484312756990934,0.6832675689328177,-0.8080499871864172,-1.4658085454747005,-1.190061459640679,-1.1013606775566358,-1.1422443739758175,-0.8194190071309919,-0.828138996849475
7,1.0,0.015541859684978855,0.4887789587103,1.014962637127627,0.8982220087084781,0.27736125908788345,-0.48875520156076363,1.0096044406980271,0.052354654414797634,0.5172835013390014,-0.47154382461765904,-0.6953296496859552,-0.5590223827960109,0.6632992749438402,0.18208183357405267,-0.8468086278928706,0.3326861772791665,-0.248705110127022,-1.0203585273316949,-1.481116332547867,2.3693298984666162,-0.2791466933347076,0.0,-0.9578582303645772,1.3194968655824348,-0.3293069175151099,-0.09296819878806173,1.5565376049097008,0.6317400504779354,1.1858876309503243,1.6777243360879448,0.9018784751537665,-0.4693935461199832,0.680170853383405,-1.824375812289688,-0.5273870761421156,-0.5273870761237881,0.5129853478835604,-0.08871058114946921,0.2969965819350642,-0.4959427013812798,0.36761701442377737,-1.9706678582798838,0.5213198956943461,-0.477249510669586,-0.19398216330133686,0.37168679382996184,0.44443746051619554,-0.5380487781171123,-0.5372243175714929,0.5205818713543672,0.5412463463132575
8,1.0,-0.6973570605168117,-0.29180138264642996,0.5692430797816919,0.9106863983720915,1.064601849345715,0.5111938171007703,0.4524163829323007,0.026223013224294597,0.30970087334654195,-1.2849311978773492,-0.3087441004353995,0.4217046494926744,-0.39916616368184643,0.7307226985850545,-0.1602872303206739,1.8104587819092945,-0.2236978219747418,1.6662004490546565,-0.33784245626209514,0.40531986932074,-0.2151831321812347,0.0,-0.2558526935485575,0.0894061843944934,-0.3820301903301363,0.04437534100008153,-0.4662143733756697,-0.3081529142866653,-1.2660595734183147,-0.22435259059843346,1.6310807676776433,1.5362165123337408,-0.9710494327356998,0.7430119345717124,-0.5273870761421156,-0.5273870761237881,-0.5980284680067776,0.9396055166314364,0.3692012214472439,-1.3706931061253376,-0.7340944087668615,0.9789899089308812,0.7487107866025935,0.5467461063744867,-0.4544370554937999,-1.007688710232542,-0.8640929888550409,-0.3149486923657712,-0.3166538186279106,-0.39871897016125535,-0.38762736867055114
9,1.0,-0.3026087373015385,-0.7516856476671337,-1.281215504469814,-1.3820639042213265,-0.5832890799465859,1.4577700469007013,0.26458504194639415,-0.9071331588535853,-0.2201088510737398,-0.4770954247609321,0.7127025077550347,0.21430424153879346,-1.617495875077898,-1.7057214836742898,0.21453420506460852,-0.017022440273637657,0.634793526856452,0.5586072929011818,-0.6905821870895738,-0.6617060273139336,0.5637979604982875,0.0,0.46635436685833065,-1.4495870742213264,-0.435709939462211,0.10643429440080865,-1.9459703852996366,-1.6225833143173012,-1.3556169286722397,-1.766082561726901,0.10962201477952818,-0.24714298420456937,-1.6401914092339696,2.144927742348552,1.8961405109263214,1.8961405109446476,-2.1856563779972125,-0.5306978635531406,-0.569316157978958,-1.6400484063627516,0.7000250007968617,0.582043449659086,-0.7110766907604807,-0.7979236257455056,-0.6842080403725368,0.3119597161641236,0.586991576292167,0.6545060106278295,0.6953780574983166,0.5828005620345914,0.6085178129245703
